category_name,property_type,building_size,land_size,preferred_size,listing_agency,price,location_number,address,address_1,city,state,zip_code,phone,product_depth,bedroom_count,bathroom_count,parking_count,RunDate
"Real Estate & Property for sale in DARWIN, NT 0801",House,160.0,607.0,607.0,Raine & Horne - Darwin,,138614487,"30 Richards Crescent, Rosebery, NT 0832",30 Richards Crescent,Rosebery,NT,832,08 8941 8941,premiere,4.0,2.0,2.0,2022-05-27 15:54:05
"Real Estate & Property for sale in DARWIN, NT 0801",House,190.0,360.0,360.0,Elders Real Estate - Palmerston,595000.0,138614051,"53 Paperbark Crescent, Zuccoli, NT 0832",53 Paperbark Crescent,Zuccoli,NT,832,08 8931 5000,premiere,4.0,2.0,2.0,2022-05-27 15:54:05
"Real Estate & Property for sale in DARWIN, NT 0801",House,,700.0,700.0,Real Estate Central - DARWIN CITY,,138611731,"7 Fiat Court, Zuccoli, NT 0832",7 Fiat Court,Zuccoli,NT,832,08 8943 3000,premiere,4.0,2.0,2.0,2022-05-27 15:54:05
"Real Estate & Property for sale in DARWIN, NT 0801",Unit,,242.0,242.0,Elders Real Estate - Darwin,1300000.0,138611055,"433/130 Esplanade, Darwin City, NT 0800",433/130 Esplanade,Darwin City,NT,800,08 8946 0500,premiere,3.0,2.0,2.0,2022-05-27 15:54:05
"Real Estate & Property for sale in DARWIN, NT 0801",Unit,66.0,115.0,66.0,Nick Mousellis Real Estate - Eview Group Member,277500.0,138610195,"2/41 Carstens Crescent, Wagaman, NT 0810",2/41 Carstens Crescent,Wagaman,NT,810,0411724000,premiere,2.0,1.0,1.0,2022-05-27 15:54:05
"Real Estate & Property for sale in DARWIN, NT 0801",House,815.0,5790.0,5790.0,Ray White Bayside - FANNIE BAY,,138608171,"26 Surcingle Drive, Marlow Lagoon, NT 0830",26 Surcingle Drive,Marlow Lagoon,NT,830,08 8986 7131,premiere,7.0,5.0,10.0,2022-05-27 15:54:05
"Real Estate & Property for sale in DARWIN, NT 0801",House,182.0,1160.0,1160.0,Raine & Horne - Darwin,,138604879,"2 Gregory Street, Fannie Bay, NT 0820",2 Gregory Street,Fannie Bay,NT,820,08 8941 8941,premiere,4.0,2.0,2.0,2022-05-27 15:54:05
"Real Estate & Property for sale in DARWIN, NT 0801",Duplex/Semi-detached,197.0,346.0,197.0,Elders Real Estate - Palmerston,,117496487,"1/55 Odegaard Drive, Rosebery, NT 0832",1/55 Odegaard Drive,Rosebery,NT,832,08 8931 5000,premiere,4.0,2.0,2.0,2022-05-27 15:54:05
"Real Estate & Property for sale in DARWIN, NT 0801",House,,326.0,326.0,Professionals - DARWIN CITY,,138601947,"5/25 Yirra Crescent, Rosebery, NT 0832",5/25 Yirra Crescent,Rosebery,NT,832,08 8941 8289,feature,2.0,2.0,2.0,2022-05-27 15:54:05
"Real Estate & Property for sale in DARWIN, NT 0801",House,,369.0,369.0,Knight Frank (NT) - Darwin,650000.0,138601343,"1/175 Bagot Road, Ludmilla, NT 0820",1/175 Bagot Road,Ludmilla,NT,820,08 8982 2500,feature,6.0,3.0,3.0,2022-05-27 15:54:05
"Real Estate & Property for sale in DARWIN, NT 0801",Apartment,87.0,,87.0,Renee's Realty NT - DURACK,200000.0,138598923,"17/14 Mannikan Court, Bakewell, NT 0832",17/14 Mannikan Court,Bakewell,NT,832,0417 718 149,feature,2.0,1.0,0.0,2022-05-27 15:54:05
"Real Estate & Property for sale in DARWIN, NT 0801",House,,,,Colliers International - Darwin,385000.0,138593719,"40 17 Geranium Street, The Gardens, NT 0820",40 17 Geranium Street,The Gardens,NT,820,08 8997 0888,feature,2.0,1.0,1.0,2022-05-27 15:54:05
"Real Estate & Property for sale in DARWIN, NT 0801",House,,,,Active Realty - NT,500000.0,138592811,"7 Catt  Crescent, Farrar, NT 0830",7 Catt  Crescent,Farrar,NT,830,08 8985 19 28,feature,4.0,2.0,2.0,2022-05-27 15:54:05
"Real Estate & Property for sale in DARWIN, NT 0801",House,1904.51,1170.0,1170.0,Sell My Property Now - Launceston,570000.0,138589227,"17 Scammell Court, Gray, NT 0830",17 Scammell Court,Gray,NT,830,1300547869,standard,3.0,2.0,7.0,2022-05-27 15:54:05
"Real Estate & Property for sale in DARWIN, NT 0801",House,,,,Cate Killiner Real Estate - Woolner,625000.0,138585627,"55 Annaburroo Crescent, Tiwi, NT 0810",55 Annaburroo Crescent,Tiwi,NT,810,08 8942 2283,feature,5.0,2.0,4.0,2022-05-27 15:54:05
"Real Estate & Property for sale in DARWIN, NT 0801",House,,640.0,640.0,Renee's Realty NT - DURACK,520000.0,138584283,"5 Hyacinth Street, Bellamack, NT 0832",5 Hyacinth Street,Bellamack,NT,832,0417 718 149,feature,3.0,2.0,0.0,2022-05-27 15:54:05
"Real Estate & Property for sale in DARWIN, NT 0801",House,272.0,800.0,800.0,Renee's Realty NT - DURACK,500000.0,138583851,"45a & 45b  Camm Street, Johnston, NT 0832",45a & 45b  Camm Street,Johnston,NT,832,0417 718 149,feature,4.0,3.0,0.0,2022-05-27 15:54:05
"Real Estate & Property for sale in DARWIN, NT 0801",Apartment,,117.0,,All About Real Estate NT - DARWIN CITY,345000.0,138579507,"14/25 Fairweather Crescent, Coolalinga, NT 0839",14/25 Fairweather Crescent,Coolalinga,NT,839,0438 404 848,premiere,2.0,2.0,2.0,2022-05-27 15:54:05
"Real Estate & Property for sale in DARWIN, NT 0801",House,,782.0,782.0,North Property NT - STUART PARK,475000.0,138579495,"5 Groves Street, Bellamack, NT 0832",5 Groves Street,Bellamack,NT,832,08 898 11088 ,feature,3.0,2.0,4.0,2022-05-27 15:54:05
"Real Estate & Property for sale in DARWIN, NT 0801",Duplex/Semi-detached,,,,Get Realty - PALMERSTON CITY,360000.0,138571859,"2/4 Wirraway Circuit, Moulden, NT 0830",2/4 Wirraway Circuit,Moulden,NT,830,0416175735,feature,3.0,2.0,2.0,2022-05-27 15:54:05
"Real Estate & Property for sale in DARWIN, NT 0801",House,,351.0,351.0,Renee's Realty NT - DURACK,399000.0,138571527,"2 Archibald Place, Gunn, NT 0832",2 Archibald Place,Gunn,NT,832,0417 718 149,feature,3.0,1.0,0.0,2022-05-27 15:54:05
"Real Estate & Property for sale in DARWIN, NT 0801",Block Of Units,,,,Core Realty NT - RAPID CREEK,1100000.0,138570979,"1 Follington Street, Zuccoli, NT 0832",1 Follington Street,Zuccoli,NT,832,0450 473 710,premiere,6.0,4.0,4.0,2022-05-27 15:54:05
"Real Estate & Property for sale in DARWIN, NT 0801",Unit,80.0,92.0,80.0,Nick Mousellis Real Estate - Eview Group Member,580000.0,138568447,"6601/7 Anchorage Court, Darwin City, NT 0800",6601/7 Anchorage Court,Darwin City,NT,800,0411724000,premiere,2.0,2.0,2.0,2022-05-27 15:54:05
"Real Estate & Property for sale in DARWIN, NT 0801",Townhouse,,242.0,242.0,Elders Real Estate - Palmerston,409000.0,138566059,"7/33 Lancewood Street, Rosebery, NT 0832",7/33 Lancewood Street,Rosebery,NT,832,08 8931 5000,premiere,3.0,2.0,2.0,2022-05-27 15:54:05
"Real Estate & Property for sale in DARWIN, NT 0801",House,,2023.0,2023.0,Acacia Realty - NOONAMAH,470000.0,138560167,"36 Aldridge Street, Berry Springs, NT 0838",36 Aldridge Street,Berry Springs,NT,838,0409 768 420,feature,3.0,2.0,2.0,2022-05-27 15:54:05
"Real Estate & Property for sale in DARWIN, NT 0801",Unit,86.0,,86.0,Elders Real Estate - Palmerston,283000.0,121830758,"45/17 Geranium Street, The Gardens, NT 0820",45/17 Geranium Street,The Gardens,NT,820,08 8931 5000,premiere,1.0,1.0,1.0,2022-05-27 15:54:05
"Real Estate & Property for sale in DARWIN, NT 0801",House,250.0,1020.0,1020.0,Elders Real Estate - Palmerston,,138558047,"41 Camm Street, Johnston, NT 0832",41 Camm Street,Johnston,NT,832,08 8931 5000,premiere,4.0,2.0,2.0,2022-05-27 15:54:05
"Real Estate & Property for sale in DARWIN, NT 0801",House,,,,For Sale By Owner                                                                                   ,699000.0,138557711,"8 Lemke St, Muirhead, NT 0810",8 Lemke St,Muirhead,NT,810,1300 114 970,standard,4.0,2.0,2.0,2022-05-27 15:54:05
"Real Estate & Property for sale in DARWIN, NT 0801",House,,,,Real Estate Central - DARWIN CITY,,138557279,"3 Crown Court, Durack, NT 0830",3 Crown Court,Durack,NT,830,08 8943 3000,premiere,4.0,2.0,2.0,2022-05-27 15:54:05
"Real Estate & Property for sale in DARWIN, NT 0801",Townhouse,103.0,212.0,103.0,@realty - National Head Office Australia,390000.0,138557035,"12/33 Lancewood Street, Rosebery, NT 0832",12/33 Lancewood Street,Rosebery,NT,832,1300 299 377,standard,3.0,2.0,2.0,2022-05-27 15:54:05
"Real Estate & Property for sale in DARWIN, NT 0801",House,,838.0,838.0,Real Estate Central - DARWIN CITY,615000.0,138551947,"24 Copra Crescent, Karama, NT 0812",24 Copra Crescent,Karama,NT,812,08 8943 3000,premiere,3.0,1.0,2.0,2022-05-27 15:54:05
"Real Estate & Property for sale in DARWIN, NT 0801",Townhouse,,284.0,284.0,All About Real Estate NT - DARWIN CITY,645000.0,138550347,"17/18 Annear Court, Stuart Park, NT 0820",17/18 Annear Court,Stuart Park,NT,820,0438 404 848,premiere,3.0,3.0,2.0,2022-05-27 15:54:05
"Real Estate & Property for sale in DARWIN, NT 0801",House,,852.0,852.0,Red Earth Property,599000.0,138548191,"11 Troughton Court, Woodroffe, NT 0830",11 Troughton Court,Woodroffe,NT,830,0422315897,feature,4.0,2.0,6.0,2022-05-27 15:54:05
"Real Estate & Property for sale in DARWIN, NT 0801",Unit,189.0,189.0,189.0,Ray White City (NT) -    ,,138542635,"1/3 Mitaros Place, Parap, NT 0820",1/3 Mitaros Place,Parap,NT,820,08 8943 3500,feature,3.0,2.0,2.0,2022-05-27 15:54:05
"Real Estate & Property for sale in DARWIN, NT 0801",House,227.0,876.0,876.0,Approved Real Estate (NT) - PALMERSTON CITY,615000.0,138540743,"3 Hodge Street, Johnston, NT 0832",3 Hodge Street,Johnston,NT,832,08 8931 2005,standard,4.0,2.0,2.0,2022-05-27 15:54:05
"Real Estate & Property for sale in DARWIN, NT 0801",House,,834.0,834.0,Elders Real Estate - Darwin,370000.0,138537739,"19 Manunda Terrace, Karama, NT 0812",19 Manunda Terrace,Karama,NT,812,08 8946 0500,premiere,1.0,1.0,3.0,2022-05-27 15:54:05
"Real Estate & Property for sale in DARWIN, NT 0801",House,149.0,804.0,804.0,Ray White - Darwin City,515000.0,138534939,"1 Regulus Court, Woodroffe, NT 0830",1 Regulus Court,Woodroffe,NT,830,08 8982 2400,premiere,4.0,2.0,2.0,2022-05-27 15:54:05
"Real Estate & Property for sale in DARWIN, NT 0801",House,224.0,720.0,720.0,Elders Real Estate - Palmerston,675000.0,108530451,"9 Pumpa Court, Farrar, NT 0830",9 Pumpa Court,Farrar,NT,830,08 8931 5000,premiere,4.0,2.0,2.0,2022-05-27 15:54:05
"Real Estate & Property for sale in DARWIN, NT 0801",House,,,,Darwin Building Consultants - VIRGINIA,289000.0,138532675,"406 250 Farrar Blvd, Johnston, NT 0832",406 250 Farrar Blvd,Johnston,NT,832,08 8983 3943,standard,2.0,2.0,2.0,2022-05-27 15:54:05
"Real Estate & Property for sale in DARWIN, NT 0801",House,,823.0,823.0,Darwin Building Consultants - VIRGINIA,480000.0,138532507,"40 Hannibal Cres, Gray, NT 0830",40 Hannibal Cres,Gray,NT,830,08 8983 3943,standard,3.0,2.0,3.0,2022-05-27 15:54:05
"Real Estate & Property for sale in DARWIN, NT 0801",Unit,188.0,,188.0,Elders Real Estate - Darwin,500000.0,138529151,"15/58 Bayview Boulevard, Bayview, NT 0820",15/58 Bayview Boulevard,Bayview,NT,820,08 8946 0500,premiere,3.0,2.0,2.0,2022-05-27 15:54:05
"Real Estate & Property for sale in DARWIN, NT 0801",Unit,,158.0,158.0,Elders Real Estate - Darwin,,138523563,"14/5 Mitaros Place, Parap, NT 0820",14/5 Mitaros Place,Parap,NT,820,08 8946 0500,premiere,2.0,2.0,2.0,2022-05-27 15:54:05
"Real Estate & Property for sale in DARWIN, NT 0801",Unit,93.0,,93.0,Raine & Horne - Darwin,299000.0,138518031,"9/1 Progress Drive, Coconut Grove, NT 0810",9/1 Progress Drive,Coconut Grove,NT,810,08 8941 8941,premiere,2.0,2.0,1.0,2022-05-27 15:54:05
"Real Estate & Property for sale in DARWIN, NT 0801",House,215.0,634.0,634.0,Approved Real Estate (NT) - PALMERSTON CITY,615000.0,138517875,"24 McAulay Street, Rosebery, NT 0832",24 McAulay Street,Rosebery,NT,832,08 8931 2005,standard,4.0,2.0,2.0,2022-05-27 15:54:05
"Real Estate & Property for sale in DARWIN, NT 0801",House,193.0,754.0,754.0,Raine & Horne - Darwin,,138516935,"7 Floyd Court, Coconut Grove, NT 0810",7 Floyd Court,Coconut Grove,NT,810,08 8941 8941,premiere,4.0,2.0,2.0,2022-05-27 15:54:05
"Real Estate & Property for sale in DARWIN, NT 0801",Unit,66.0,,66.0,Elders Real Estate - Darwin,260000.0,138507327,"5/13 Gove Street, Alawa, NT 0810",5/13 Gove Street,Alawa,NT,810,08 8946 0500,premiere,2.0,1.0,1.0,2022-05-27 15:54:05
"Real Estate & Property for sale in DARWIN, NT 0801",House,170.0,974.0,974.0,For Sale By Owner                                                                                   ,675000.0,138504247,"43 Kilfoyle Cres, Nakara, NT 0810",43 Kilfoyle Cres,Nakara,NT,810,1300 114 970,standard,4.0,3.0,2.0,2022-05-27 15:54:05
"Real Estate & Property for sale in DARWIN, NT 0801",House,,708.0,708.0,Knight Frank (NT) - Darwin,515000.0,138502895,"49 Flynn Circuit, Bellamack, NT 0832",49 Flynn Circuit,Bellamack,NT,832,08 8982 2500,feature,3.0,2.0,2.0,2022-05-27 15:54:05
"Real Estate & Property for sale in DARWIN, NT 0801",House,,,,Real Estate Central - DARWIN CITY,,138501907,"6 Adcock Crescent, Nakara, NT 0810",6 Adcock Crescent,Nakara,NT,810,08 8943 3000,premiere,6.0,2.0,4.0,2022-05-27 15:54:05
"Real Estate & Property for sale in DARWIN, NT 0801",House,171.0,316.0,316.0,For Sale By Owner                                                                                   ,545000.0,138500535,"23 Kangaroo St, Zuccoli, NT 0832",23 Kangaroo St,Zuccoli,NT,832,1300 114 970,standard,3.0,2.0,2.0,2022-05-27 15:54:05
"Real Estate & Property for sale in DARWIN, NT 0801",Unit,,,,All About Real Estate NT - DARWIN CITY,,138495575,"1/2 Bamboo Street, Nightcliff, NT 0810",1/2 Bamboo Street,Nightcliff,NT,810,0438 404 848,premiere,1.0,1.0,1.0,2022-05-27 15:54:05
"Real Estate & Property for sale in DARWIN, NT 0801",Apartment,,,,Professionals - DARWIN CITY,470000.0,138491115,"109/12 Harvey Street, Darwin City, NT 0800",109/12 Harvey Street,Darwin City,NT,800,08 8941 8289,feature,3.0,2.0,1.0,2022-05-27 15:54:05
"Real Estate & Property for sale in DARWIN, NT 0801",Apartment,,117.0,,First National Real Estate O'Donoghues - Darwin,539000.0,138490143,"1607/31 Woods Street, Darwin City, NT 0800",1607/31 Woods Street,Darwin City,NT,800,08 8942 8942,feature,2.0,2.0,1.0,2022-05-27 15:54:05
"Real Estate & Property for sale in DARWIN, NT 0801",House,,,,Real Estate Central - DARWIN CITY,475000.0,138488975,"113 Maurice Terrace, Bakewell, NT 0832",113 Maurice Terrace,Bakewell,NT,832,08 8943 3000,premiere,3.0,1.0,2.0,2022-05-27 15:54:05
"Real Estate & Property for sale in DARWIN, NT 0801",Duplex/Semi-detached,,397.0,397.0,No Agent Property - BRIGHTON EAST,,138488711,"2/7 Songlark Street, Bakewell, NT 0832",2/7 Songlark Street,Bakewell,NT,832,1300 850 855,standard,3.0,2.0,2.0,2022-05-27 15:54:05
"Real Estate & Property for sale in DARWIN, NT 0801",Apartment,,,,PRD Darwin - DARWIN City,360000.0,138487679,"18/1 Eric Street, Alawa, NT 0810",18/1 Eric Street,Alawa,NT,810,0421073034,feature,3.0,1.0,1.0,2022-05-27 15:54:05
"Real Estate & Property for sale in DARWIN, NT 0801",House,,827.0,827.0,Home Zone NT - DARWIN,449000.0,138487583,"50 Victoria Drive, Gray, NT 0830",50 Victoria Drive,Gray,NT,830,0418 895 345,feature,3.0,1.0,2.0,2022-05-27 15:54:05
"Real Estate & Property for sale in DARWIN, NT 0801",House,,312.0,312.0,Home Zone NT - DARWIN,479000.0,138486915,"21 Ashburton Way, Gunn, NT 0832",21 Ashburton Way,Gunn,NT,832,0418 895 345,feature,3.0,1.0,2.0,2022-05-27 15:54:05
"Real Estate & Property for sale in DARWIN, NT 0801",Unit,,,,Elaine Mills Property Management - COOLALINGA,370000.0,138486551,"14.121 Flynn Circuit, Bellamack, NT 0832",14.121 Flynn Circuit,Bellamack,NT,832,08 8983 1800,feature,2.0,1.0,2.0,2022-05-27 15:54:05
"Real Estate & Property for sale in DARWIN, NT 0801",Unit,,,,LJ Hooker Darwin -   ,519000.0,138483943,"709/102 The Esplanade, Darwin City, NT 0800",709/102 The Esplanade,Darwin City,NT,800,08 8924 0900,premiere,2.0,2.0,2.0,2022-05-27 15:54:05
"Real Estate & Property for sale in DARWIN, NT 0801",House,,,,Kalo Real Estate - Darwin,540000.0,138478459,"11 Richards Cres, Rosebery, NT 0832",11 Richards Cres,Rosebery,NT,832,0889453340,feature,4.0,2.0,2.0,2022-05-27 15:54:05
"Real Estate & Property for sale in DARWIN, NT 0801",Unit,,50.0,50.0,LJ Hooker Darwin -   ,219000.0,138466843,"512/5 Gardiner Street, Darwin City, NT 0800",512/5 Gardiner Street,Darwin City,NT,800,08 8924 0900,premiere,1.0,1.0,1.0,2022-05-27 15:54:05
"Real Estate & Property for sale in DARWIN, NT 0801",Residential Land,,815.0,815.0,For Sale By Owner                                                                                   ,385000.0,203232055,"59 Flinders Drive, Stuart Park, NT 0820",59 Flinders Drive,Stuart Park,NT,820,1300 114 970,standard,,,,2022-05-27 15:54:05
"Real Estate & Property for sale in DARWIN, NT 0801",House,,1.99,1.99,Complete Real Estate (NT),700000.0,129202186,"430 Whitewood Road, Howard Springs, NT 0835",430 Whitewood Road,Howard Springs,NT,835,08 8983 1266,feature,4.0,2.0,4.0,2022-05-27 15:54:05
"Real Estate & Property for sale in DARWIN, NT 0801",House,,783.0,783.0,Renee's Realty NT - DURACK,499000.0,138454103,"27 Sonder Crescent, Bakewell, NT 0832",27 Sonder Crescent,Bakewell,NT,832,0417 718 149,feature,3.0,1.0,0.0,2022-05-27 15:54:05
"Real Estate & Property for sale in DARWIN, NT 0801",House,1000.0,2.02,2.02,Real Value Properties NT - Northern Territory,1200000.0,138452951,"91 Kareela Drive, Girraween, NT 0836",91 Kareela Drive,Girraween,NT,836,08 8983 1888,feature,5.0,3.0,8.0,2022-05-27 15:54:05
"Real Estate & Property for sale in DARWIN, NT 0801",Lifestyle,,3.64,3.64,Real Estate Central Projects - Darwin,,700183419,"700 Pioneer Drive, Humpty Doo, NT 0836",700 Pioneer Drive,Humpty Doo,NT,836,08 8943 3000,premiere,5.0,2.0,4.0,2022-05-27 15:54:05
"Real Estate & Property for sale in DARWIN, NT 0801",House,,804.0,804.0,First National Real Estate O'Donoghues - Darwin,539000.0,138452507,"14 Pitman Court, Malak, NT 0812",14 Pitman Court,Malak,NT,812,08 8942 8942,feature,3.0,1.0,2.0,2022-05-27 15:54:05
"Real Estate & Property for sale in DARWIN, NT 0801",House,,,,Professionals - DARWIN CITY,600000.0,138452407,"40 Liddy Crescent, Farrar, NT 0830",40 Liddy Crescent,Farrar,NT,830,08 8941 8289,feature,4.0,2.0,2.0,2022-05-27 15:54:05
"Real Estate & Property for sale in DARWIN, NT 0801",Apartment,,,,Ausway Group,235000.0,138450183,"414/3  Gardiner street, Darwin City, NT 0800",414/3  Gardiner street,Darwin City,NT,800,0451125286,feature,1.0,1.0,1.0,2022-05-27 15:54:05
"Real Estate & Property for sale in DARWIN, NT 0801",House,,,,Renee's Realty NT - DURACK,499000.0,138445635,"67 Eucalyptus Road, Herbert, NT 0836",67 Eucalyptus Road,Herbert,NT,836,0417 718 149,feature,2.0,1.0,0.0,2022-05-27 15:54:05
"Real Estate & Property for sale in DARWIN, NT 0801",House,360.0,9.71,9.71,Real Estate NT by George Pikos - FANNIE BAY,115.0,138443023,"73B Gulnare Rd, Bees Creek, NT 0822",73B Gulnare Rd,Bees Creek,NT,822,08 8941 9959,feature,3.0,2.0,12.0,2022-05-27 15:54:05
"Real Estate & Property for sale in DARWIN, NT 0801",Townhouse,,,,For Sale By Owner                                                                                   ,699000.0,138439219,"4/17 Annear Ct, Stuart Park, NT 0820",4/17 Annear Ct,Stuart Park,NT,820,1300 114 970,standard,3.0,2.0,2.0,2022-05-27 15:54:05
"Real Estate & Property for sale in DARWIN, NT 0801",Unit,,126.0,126.0,Elders Real Estate - Darwin,395000.0,138438907,"12/7 Merkur Court, Larrakeyah, NT 0820",12/7 Merkur Court,Larrakeyah,NT,820,08 8946 0500,feature,2.0,1.0,2.0,2022-05-27 15:54:05
"Real Estate & Property for sale in DARWIN, NT 0801",Unit,,322.0,322.0,Call2View Real Estate - Palmerston,645.0,138435283,"3/18 Annear Court, Stuart Park, NT 0820",3/18 Annear Court,Stuart Park,NT,820,08 8932 8858,premiere,3.0,3.0,3.0,2022-05-27 15:54:05
"Real Estate & Property for sale in DARWIN, NT 0801",Unit,,,,Cate Killiner Real Estate - Woolner,269000.0,138433851,"44/23 Hudson Fysh Avenue, Parap, NT 0820",44/23 Hudson Fysh Avenue,Parap,NT,820,08 8942 2283,standard,2.0,1.0,1.0,2022-05-27 15:54:05
"Real Estate & Property for sale in DARWIN, NT 0801",Block Of Units,,,,For Sale By Owner                                                                                   ,3990000.0,138433543,"20 Gothenburg Crescent, Stuart Park, NT 0820",20 Gothenburg Crescent,Stuart Park,NT,820,1300 114 970,standard,2.0,1.0,1.0,2022-05-27 15:54:05
"Real Estate & Property for sale in DARWIN, NT 0801",Unit,133.0,,133.0,For Sale By Owner                                                                                   ,419000.0,138431255,"4/13 Quandong Crescent, Nightcliff, NT 0810",4/13 Quandong Crescent,Nightcliff,NT,810,1300 114 970,standard,2.0,2.0,2.0,2022-05-27 15:54:05
"Real Estate & Property for sale in DARWIN, NT 0801",Unit,,,,PRD Darwin - DARWIN City,380000.0,138431123,"1/15 Undoolya Street, Tiwi, NT 0810",1/15 Undoolya Street,Tiwi,NT,810,0421073034,feature,2.0,1.0,2.0,2022-05-27 15:54:05
"Real Estate & Property for sale in DARWIN, NT 0801",Apartment,135.0,,135.0,@realty - National Head Office Australia,430000.0,138428675,"3/24 Sergison Circuit, Rapid Creek, NT 0810",3/24 Sergison Circuit,Rapid Creek,NT,810,1300 299 377,standard,2.0,2.0,2.0,2022-05-27 15:54:05
"Real Estate & Property for sale in DARWIN, NT 0801",House,,124.0,124.0,Call2View Real Estate - Palmerston,244000.0,138411891,"10/26 Flametree Circuit, Rosebery, NT 0832",10/26 Flametree Circuit,Rosebery,NT,832,08 8932 8858,premiere,2.0,1.0,2.0,2022-05-27 15:54:05
